taxon_id,scientific_name,common_name,kingdom,phylum,class,order,family,genus,taxon_group,threatened_species_body,conservation_status,listed_names,conservation_status_cleaned
92455,"Kosciuscola sp. nov. 1 'K, tristis Bogong Clade'",NA,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Kosciuscola,insects,iucn_red_list,Endangered,NA,Endangered
93871,Kosciuscola tasmanicus,Tasmanian Skyhopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Kosciuscola,insects,iucn_red_list,Near Threatened,NA,Near Threatened
92445,Kosciuscola tristis,Chameleon Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Kosciuscola,insects,iucn_red_list,Endangered,NA,Endangered
92444,Kosciuscola usitatus,Thermocolour Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Kosciuscola,insects,iucn_red_list,Vulnerable,NA,Vulnerable
86875,Kumonga exleyi,Cape Range Remipede,Animalia,Arthropoda,Remipedia,Nectiopoda,Kumongidae,Kumonga,remipedes,wa_wc_act,Critically Endangered,Kumonga exleyi,Critically Endangered
86702,Kutikina hispida,water snail,Animalia,Mollusca,Gastropoda,Pulmonata,Lymnaeidae,Kutikina,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
66740,Kwonkan eboracum,Yorkrakine Trapdoor Spider,Animalia,Arthropoda,Arachnida,Araneae,Dipluridae,Kwonkan,"spiders, scorpions, mites",wa_wc_act,Critically Endangered,Kwonkan eboracum,Critically Endangered
88705,Lacustrelix minor,camaenid snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Lacustrelix,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
88706,Lacustrelix yerelinana,camaenid snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Lacustrelix,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
92843,Lamprima aenea,a stag beetle,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lamprima,insects,iucn_red_list,Vulnerable,NA,Vulnerable
90777,Lathrocordulia metallica,Western Swiftwing,Animalia,Arthropoda,Insecta,Odonata,Austrocorduliidae,Lathrocordulia,insects,iucn_red_list,Vulnerable,NA,Vulnerable
66756,Leioproctus douglasiellus,a short-tongued bee,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Leioproctus,insects,wa_wc_act,Endangered,Leioproctus douglasiellus,Endangered
93595,Leioproctus filamentosus,NA,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Leioproctus,insects,iucn_red_list,Vulnerable,NA,Vulnerable
81650,Leioproctus nigrofulvus,Solitary Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Leioproctus,insects,iucn_red_list,Vulnerable,NA,Vulnerable
86703,Leptastrea aequalis,crust coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Leptastrea,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
83969,Leptastrea bewickensis,Lesser Star Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Leptastrea,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
83970,Leptastrea bottae,Crust Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Leptastrea,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
78793,Leptastrea inaequalis,Crust Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Leptastrea,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
85624,Leptocerus souta,caddisfly,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerus,insects,vic_ffg_act_advisory_lists,Vulnerable,Leptocerus souta,Vulnerable
87704,Leptopalaemon gibbosus,Humped Kakadu-shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Leptopalaemon,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Vulnerable,NA,Vulnerable
87713,Leptopalaemon glabrus,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Leptopalaemon,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
87705,Leptopalaemon gudjangah,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Leptopalaemon,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Vulnerable,NA,Vulnerable
87706,Leptopalaemon magelensis,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Leptopalaemon,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Vulnerable,NA,Vulnerable
25343,Leptoperla cacuminis,NA,Animalia,Arthropoda,Insecta,Plecoptera,Gripopterygidae,Leptoperla,insects,iucn_red_list,Vulnerable,NA,Vulnerable
84559,Leptoperla kallistae,Kallista Flightless Stonefly,Animalia,Arthropoda,Insecta,Plecoptera,Gripopterygidae,Leptoperla,insects,vic_ffg_act_advisory_lists,Critically Endangered,Leptoperla kallistae,Critically Endangered
83648,Leptoria irregularis,Least Valley Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Leptoria,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
78795,Leptoria phrygia,Least Valley Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Leptoria,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
88826,Leptoseris amitoriensis,Porcelain Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86704,Leptoseris incrustans,stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
88827,Leptoseris striata,Porcelain Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86224,Leptoseris yabei,Porcelain Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
58551,Lestoidea barbarae,Large Bluestreak,Animalia,Arthropoda,Insecta,Odonata,Lestoideidae,Lestoidea,insects,iucn_red_list,Vulnerable,NA,Vulnerable
90161,Lestoidea brevicauda,Short-tipped Bluestreak,Animalia,Arthropoda,Insecta,Odonata,Lestoideidae,Lestoidea,insects,iucn_red_list,Near Threatened,NA,Near Threatened
90751,Lestoidea lewisiana,Mount Lewis Bluestreak,Animalia,Arthropoda,Insecta,Odonata,Lestoideidae,Lestoidea,insects,iucn_red_list,Endangered,NA,Endangered
90855,Leucopatus anophthalmus,Blind Velvet Worm,Animalia,Onychophora,Onychophora (no class),Onychophora (no order),Peripatopsidae,Leucopatus,velvet worms,tas_tsp_act,Endangered,Leucopatus anophthalmus,Endangered
90855,Leucopatus anophthalmus,Blind Velvet Worm,Animalia,Onychophora,Onychophora (no class),Onychophora (no order),Peripatopsidae,Leucopatus,velvet worms,iucn_red_list,Endangered,NA,Endangered
66758,Liagoceradocus branchialis,Cape Range Liagoceradocus,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Liagoceradocus,"crabs, lobsters, shrimps, woodlice",wa_wc_act,Endangered,Liagoceradocus branchialis,Endangered
66759,Liagoceradocus subthalassicus,Barrow Island Liagoceradocus,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Liagoceradocus,"crabs, lobsters, shrimps, woodlice",wa_wc_act,Vulnerable,Liagoceradocus subthalassicus,Vulnerable
86705,Limnocythere porphyretica,Seed Shrimp,Animalia,Arthropoda,Crustacea,Podocopida,Limnocytheridae,Limnocythere,crustaceans,iucn_red_list,Vulnerable,NA,Vulnerable
66760,Lissotes latidens,"Broad-toothed Stag Beetle, Wielangta Stag Beetle",Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lissotes,insects,tas_tsp_act,Endangered,Lissotes latidens,Endangered
66761,Lissotes menalcas,Mount Mangana Stage Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lissotes,insects,tas_tsp_act,Rare,Lissotes menalcas,Rare
83229,Lithophyllon undulatum,Stone-leaf Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Lithophyllon,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86706,Lithosticta macra,Rock Narrow-wing,Animalia,Arthropoda,Insecta,Odonata,Isostictidae,Lithosticta,insects,iucn_red_list,Vulnerable,NA,Vulnerable
92870,Lobophyllia dentata,Lobed Cactus Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Lobophyllia,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
84253,Lobophyllia diminuta,"Open Brain Coral, Lobed Cactus Coral",Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Lobophyllia,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
83705,Lobophyllia flabelliformis,Lobed Cactus Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Lobophyllia,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
92856,Lobophyllia ishigakiensis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Lobophyllia,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
93442,Lobophyllia rowleyensis,a stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Lobophyllia,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
92865,Lobophyllia serrata,Lobed Cactus Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Lobophyllia,"anemones, corals",iucn_red_list,Endangered,NA,Endangered
93471,Lobophyllia vitiensis,"Button Coral, Doughnut Coral, Artichoke Coral",Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Lobophyllia,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86710,Lutilodix imitatrix,land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Helicarionidae,Lutilodix,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
90162,Malandania pulchra,Beautiful Malanda Stick-insect,Animalia,Arthropoda,Insecta,Phasmatodea,Phasmatidae,Malandania,insects,iucn_red_list,Near Threatened,NA,Near Threatened
88025,Malandella queenslandica,Queensland Malandella Stick-insect,Animalia,Arthropoda,Insecta,Phasmatodea,Diapheromeridae,Malandella,insects,iucn_red_list,Vulnerable,NA,Vulnerable
89151,Maratus sarahae,"peacock spider, jumping spider",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Maratus,"spiders, scorpions, mites",wa_wc_act,Critically Endangered,Maratus sarahae,Critically Endangered
89151,Maratus sarahae,"peacock spider, jumping spider",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Maratus,"spiders, scorpions, mites",iucn_red_list,Critically Endangered,NA,Critically Endangered
66762,Marginaster littoralis,Derwent River Seastar,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Marginaster,"sea stars, cushion stars and relatives",tas_tsp_act,Endangered,Patiriella littoralis,Endangered
85617,Marteena rubricincta,Large Yellow-spotted Cicada,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Marteena,insects,vic_ffg_act_advisory_lists,Critically Endangered,Marteena rubricincta,Critically Endangered
81251,Mathewsoconcha belli,Bell's Helicarionid Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Helicarionidae,Mathewsoconcha,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
90960,Matthewsius illawarrensis,a dung beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Matthewsius,insects,iucn_red_list,Endangered,NA,Endangered
90962,Matthewsius rossi,a dung beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Matthewsius,insects,iucn_red_list,Critically Endangered,NA,Critically Endangered
64420,Megascolides australis,Giant Gippsland Earthworm,Animalia,Annelida,Oligochaeta,Haplotaxida,Megascolecidae,Megascolides,earthworms,vic_ffg_act_advisory_lists,Endangered,Megascolides australis,Endangered
64420,Megascolides australis,Giant Gippsland Earthworm,Animalia,Annelida,Oligochaeta,Haplotaxida,Megascolecidae,Megascolides,earthworms,iucn_red_list,Endangered,NA,Endangered
88303,Meliobba shafferyi,Mossman Gorge Tree Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Meliobba,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
66763,Meridolum corneovirens,Cumberland Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Meridolum,"snails, slugs",nsw_tsc_act_and_fm_act,Endangered,Meridolum corneovirens,Endangered
66763,Meridolum corneovirens,Cumberland Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Meridolum,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
88708,Meridolum marshalli,Hacking River Forest Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Meridolum,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
89884,Meridolum maryae,"Maroubra Woodland Snail, Maroubra Land Snail",Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Meridolum,"snails, slugs",nsw_tsc_act_and_fm_act,Endangered,Meridolum maryae,Endangered
93897,Merulina triangularis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Merulina,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
85557,Mesacanthotelson setosus,Isopod (Great Lake),Animalia,Arthropoda,Malacostraca,Isopoda,Phreatoicidae,Mesacanthotelson,"crabs, lobsters, shrimps, woodlice",tas_tsp_act,Rare,Mesacanthotelson setosus,Rare
85558,Mesacanthotelson tasmaniae,Isopod (Great Lake),Animalia,Arthropoda,Malacostraca,Isopoda,Phreatoicidae,Mesacanthotelson,"crabs, lobsters, shrimps, woodlice",tas_tsp_act,Rare,Mesacanthotelson tasmaniae,Rare
79111,Mesodontrachia fitzroyana,Fitzroy Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Mesodontrachia,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
79111,Mesodontrachia fitzroyana,Fitzroy Land Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Mesodontrachia,"snails, slugs",nt_tpwc_act,Critically Endangered,Mesodontrachia fitzroyana,Critically Endangered
90935,Metaballus mesopterus,Kangaroo Island Marauding Katydid,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Metaballus,insects,iucn_red_list,Endangered,NA,Endangered
85117,Metaprotella haswelliana,Haswell's Caprellid,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Metaprotella,"crabs, lobsters, shrimps, woodlice",nsw_tsc_act_and_fm_act,Presumed extinct,Metaprotella haswelliana,Presumed Extinct
84547,Michelea microphylla,ghost shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Micheleidae,Michelea,"crabs, lobsters, shrimps, woodlice",vic_ffg_act_advisory_lists,Critically Endangered,Michelea microphylla,Critically Endangered
90031,Micromidia convergens,Early Mosquitohawk,Animalia,Arthropoda,Insecta,Odonata,Austrocorduliidae,Micromidia,insects,iucn_red_list,Vulnerable,NA,Vulnerable
82465,Micromussa amakusensis,Maze Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Micromussa,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
93444,Micromussa lordhowensis,Starry Cup Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Micromussa,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
92867,Micromussa multipunctata,Brain Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Micromussa,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
92855,Micromussa regularis,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Micromussa,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
82084,Micropathus kiernani,"Francistown Cave Cricket, Southern sandstone cave cricket",Animalia,Arthropoda,Insecta,Orthoptera,Rhaphidophoridae,Micropathus,insects,tas_tsp_act,Endangered,Micropathus kiernani,Endangered
85118,Microrchestia bousfieldi,Bousfield's Marsh-hopper,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Microrchestia,"crabs, lobsters, shrimps, woodlice",nsw_tsc_act_and_fm_act,Vulnerable,Microrchestia bousfieldi,Vulnerable
85559,Migas plomleyi,Plomley's Trapdoor Spider,Animalia,Arthropoda,Arachnida,Araneae,Migidae,Migas,"spiders, scorpions, mites",tas_tsp_act,Endangered,Migas plomleyi,Endangered
86716,Millepora boschmai,stony coral,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Millepora,"milleporine corals, stinging corals, lace corals",iucn_red_list,Critically Endangered,NA,Critically Endangered
86717,Millepora foveolata,stony coral,Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Millepora,"milleporine corals, stinging corals, lace corals",iucn_red_list,Vulnerable,NA,Vulnerable
66799,Miselaoma weldii,"Stanley Pinhead Snail, Weld's Pinhead Snail",Animalia,Arthropoda,Arachnida,Araneae,Migidae,Miselaoma,"spiders, scorpions, mites",tas_tsp_act,Endangered,Miselaoma weldii,Endangered
90906,Moggridgea rainbowi,Kangaroo Island Micro-trapdoor Spider,Animalia,Arthropoda,Arachnida,Araneae,Migidae,Moggridgea,"spiders, scorpions, mites",iucn_red_list,Endangered,NA,Endangered
86721,Monterissa gowerensis,Lord Howe Microturban,Animalia,Mollusca,Gastropoda,Neritospina,Hydrocenidae,Monterissa,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
86722,Montipora altasepta,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86043,Montipora angulata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86044,Montipora australiensis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86723,Montipora cactus,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86045,Montipora calcarea,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
82727,Montipora caliculata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
88832,Montipora capitata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86046,Montipora capricornis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86724,Montipora cebuensis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86725,Montipora cocosensis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
88833,Montipora confusa,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86047,Montipora corbettensis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86048,Montipora crassituberculata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86726,Montipora delicatula,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86049,Montipora efflorescens,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86041,Montipora effusa,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86727,Montipora florida,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86051,Montipora foliosa,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86052,Montipora foveolata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86728,Montipora friabilis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86053,Montipora gaimardi,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
88834,Montipora hirsuta,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86729,Montipora hodgsoni,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86057,Montipora incrassata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86730,Montipora lobulata,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86731,Montipora mactanensis,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
86732,Montipora malampaya,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
88835,Montipora niugini,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86060,Montipora nodosa,pore coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
